SPY_1d_returns,SPY_2d_returns,SPY_3d_returns,SPY_4d_returns,SPY_5d_returns,SPY_10d_returns,SPY_15d_returns,SPY_22d_returns,VIX_slope,yc_slopes_1m_10y,yc_slopes_3m_10y
0.00219557,0.009719345,0.011915419,0.010313808,0.006518883,0.015744647,0.021433511,0.039029948,0.022035286,3.20E-05,3.70E-05
0.004174424,0.00637916,0.013934342,0.016139584,0.014531286,0.019259558,0.024977364,0.037576236,0.021711177,3.69E-05,4.17E-05
-0.00401122,0.00014646,0.002342352,0.009867228,0.012063624,0.014322053,0.018086481,0.034275226,0.019818969,4.64E-05,4.97E-05
-0.008631021,-0.01260762,-0.008485825,-0.006308886,0.001151043,-0.002111818,0.006721468,0.022023355,0.015101731,6.36E-05,6.53E-05
-0.006638095,-0.015211822,-0.019162024,-0.01506759,-0.012905102,-0.009234401,0.002005157,0.018317298,0.012766391,3.87E-05,4.10E-05
0.006323568,-0.000356504,-0.008984448,-0.012959629,-0.008839304,-0.002378043,0.006766172,0.014949933,0.015582661,5.64E-05,6.13E-05
0.001500251,0.007833306,0.001143212,-0.007497675,-0.01147882,0.002885664,0.007559661,0.012721403,0.016430124,7.32E-05,7.23E-05
0.009135724,0.010649681,0.017040593,0.010289381,0.001569552,0.013652111,0.015914084,0.023186538,0.018577468,8.71E-05,8.53E-05
-0.003162821,0.005944008,0.007453177,0.013823875,0.007094016,0.008253225,0.004967216,0.019234372,0.012690561,7.99E-05,7.90E-05
-0.001096934,-0.004256286,0.004840554,0.006348067,0.012711777,-0.000357371,0.00335999,0.015344352,0.013829149,8.44E-05,8.18E-05
0.002908158,0.001808034,-0.001360506,0.007762789,0.009274686,0.000353401,0.006874588,0.015696265,0.015390657,6.62E-05,6.49E-05
0.008575226,0.011508322,0.010398764,0.007203053,0.016404582,0.004737457,0.019337584,0.026420406,0.01824852,9.98E-05,0.000100868
7.26E-05,0.00864843,0.011581739,0.010472101,0.007276158,0.00885713,0.021027604,0.024891314,0.021512041,7.65E-05,7.71E-05
0.007147785,0.007220886,0.015858032,0.018812308,0.017694738,0.024914281,0.026094001,0.031483081,0.02290548,9.47E-05,9.58E-05
0.000335292,0.007485474,0.007558599,0.016198642,0.019153908,0.032109165,0.018789692,0.030965966,0.023093174,9.73E-05,9.85E-05
-0.0004323,-9.72E-05,0.007049938,0.007123032,0.015759339,0.025180188,0.016118309,0.022650485,0.017888247,0.000108275,0.000109409
0.004459292,0.004025064,0.004361706,0.011540668,0.011614087,0.028209194,0.016406565,0.026694198,0.017973309,0.000109023,0.000109247
0.004944781,0.009426123,0.008989748,0.009328055,0.016542515,0.023939039,0.025546164,0.03238276,0.0175781,0.000104275,0.000106275
0.000866144,0.005815208,0.010300431,0.009863678,0.010202278,0.028077542,0.035370741,0.037172764,0.017367986,0.000106048,0.000107021
-0.000195448,0.000670526,0.005618623,0.01010297,0.009666302,0.029005357,0.042085844,0.038613919,0.017679952,9.82E-05,9.79E-05
0.005128167,0.004931716,0.005802131,0.010775603,0.015282946,0.031283134,0.040847962,0.041674529,0.017056083,9.60E-05,9.88E-05
3.40E-05,0.005162326,0.004965869,0.005836313,0.010809954,0.022549589,0.039324088,0.033947783,0.015506706,9.30E-05,9.57E-05
-0.005780823,-0.005747034,-0.000648339,-0.000843661,2.18E-05,0.016564627,0.023961311,0.025718677,0.012965226,9.83E-05,9.56E-05
0.002946022,-0.002851831,-0.002817943,0.002295772,0.002099875,0.012323577,0.030236377,0.024463919,0.015775989,0.000107749,0.000102276
0.008378803,0.011349509,0.005503076,0.005537248,0.010693811,0.020463483,0.040009346,0.03720817,0.017621618,9.54E-05,9.59E-05
-0.007059871,0.001259779,0.004209512,-0.001595645,-0.001561714,0.013697364,0.029672564,0.038851968,0.013997422,7.39E-05,7.55E-05
0.003533373,-0.003551443,0.004797603,0.007757758,0.00193209,0.012762929,0.024525246,0.049489228,0.014054415,7.21E-05,7.42E-05
-0.002803238,0.000720229,-0.006344726,0.001980916,0.004932773,0.004954632,0.021579109,0.039970933,0.013985952,8.29E-05,8.41E-05
0.004902451,0.00208547,0.005626212,-0.001473379,0.006893078,0.009007428,0.019301602,0.043503822,0.015451389,9.63E-05,9.42E-05
0.006655262,0.011590341,0.008754612,0.012318918,0.005172077,0.015921198,0.025741399,0.040938883,0.017767057,8.84E-05,8.92E-05
-0.002855179,0.003781082,0.00870207,0.005874437,0.009428567,0.007852128,0.023255077,0.041260137,0.017631849,8.32E-05,8.38E-05
0.006976215,0.004101118,0.010783675,0.015738993,0.012891634,0.014848631,0.025819098,0.049675616,0.018403286,8.37E-05,8.46E-05
-0.001514533,0.005451117,0.002580374,0.00925281,0.014200622,0.019203444,0.019225614,0.045046687,0.018792529,7.56E-05,7.55E-05
0.001870197,0.000352832,0.007331508,0.004455397,0.011140311,0.018110181,0.020248085,0.038099196,0.018698557,6.45E-05,6.44E-05
0.008366553,0.010252397,0.008722337,0.015759401,0.012859226,0.018097813,0.028985158,0.046708536,0.018901411,7.36E-05,7.48E-05
0.003862162,0.012261028,0.014154156,0.012618186,0.019682428,0.029296572,0.027689105,0.043293853,0.019761735,7.78E-05,7.87E-05
-0.002651978,0.001199942,0.009576535,0.011464642,0.009932745,0.022952428,0.024928864,0.040178297,0.01787656,6.25E-05,6.29E-05
0.000289076,-0.002363668,0.001489365,0.009868379,0.011757032,0.026124611,0.031186251,0.040928982,0.017953869,6.06E-05,6.12E-05
0.001140977,0.001430383,-0.001225388,0.002632041,0.011020615,0.0222837,0.029330381,0.037490186,0.017616777,4.85E-05,5.20E-05
-0.009042161,-0.007911501,-0.007624712,-0.010256469,-0.006433919,0.006342572,0.011547454,0.023050273,0.013628414,3.78E-05,4.12E-05
-0.015730712,-0.024630633,-0.023517759,-0.023235482,-0.025825839,-0.006651726,0.002714124,0.00608555,0.0050138,8.84E-06,1.21E-05
0.010053584,-0.005835277,-0.014824675,-0.013700613,-0.013415497,-0.003616005,0.009229013,0.016398969,0.009785749,1.94E-05,2.17E-05
-0.000866874,0.009177995,-0.006697093,-0.015678698,-0.01455561,-0.002969709,0.011188742,0.010336704,0.009605678,6.38E-06,9.59E-06
0.003134359,0.002264768,0.012341121,-0.003583725,-0.012593482,-0.001711654,0.009409589,0.013469019,0.011188488,-7.37E-06,2.62E-06
-0.01770582,-0.014626958,-0.015481152,-0.005583209,-0.021226093,-0.027523445,-0.015018149,0.001313133,0.002865511,-1.85E-05,-7.52E-06
0.007254614,-0.010579655,-0.007478457,-0.008338848,0.001630901,-0.024237058,-0.005031674,0.00561471,0.004526463,-1.30E-05,-3.97E-06
0.014980414,0.022343705,0.004242271,0.007389927,0.006516647,-0.006986275,0.002877078,0.012198225,0.009090772,8.58E-06,1.50E-05
0.011250596,0.026399548,0.033845681,0.015540595,0.018723664,0.003895519,0.015698351,0.030863824,0.012298346,2.39E-05,2.96E-05
0.003325673,0.014613684,0.029813018,0.037283913,0.018917951,0.006086227,0.017173916,0.030650467,0.013254089,1.48E-05,2.34E-05
-0.005400854,-0.002093142,0.009133905,0.024251148,0.031681695,0.009783124,0.003286261,0.027965708,0.011390153,1.59E-06,9.71E-06
0.007326398,0.001885975,0.00521792,0.016527221,0.03175522,0.03343791,0.006748509,0.030445286,0.012551235,-9.39E-06,5.87E-07
0.001688473,0.009027241,0.003577632,0.006915203,0.018243599,0.024879133,0.01112987,0.025361117,0.013079438,1.32E-06,9.92E-06
0.006462646,0.008162031,0.015548227,0.0100634,0.01342254,0.032397523,0.017370347,0.034942609,0.017042531,1.17E-05,1.88E-05
-0.001630446,0.004821664,0.006518277,0.013892431,0.008416546,0.027493721,0.014553998,0.026096919,0.015728592,4.55E-06,1.34E-05
0.001843533,0.000210082,0.006674086,0.008373827,0.015761575,0.047942624,0.025698896,0.029547847,0.017153524,-1.89E-06,8.30E-06
-0.002919943,-0.001081792,-0.002710474,0.003734655,0.005429434,0.037357066,0.039048893,0.024625375,0.015023488,-1.36E-05,-1.85E-06
0.004705786,0.001772103,0.003618903,0.001982557,0.008458016,0.02685592,0.033547577,0.020905581,0.014178147,-8.88E-06,2.42E-06
-0.00381552,0.000872311,-0.002050179,-0.000210425,-0.001840528,0.011557308,0.030497367,0.013097549,0.010984645,-2.15E-05,-9.00E-06
-0.010518103,-0.014293491,-0.009654967,-0.012546718,-0.010726315,-0.002400047,0.0164725,0.005107207,0.008157347,-3.52E-05,-2.10E-05
-0.033513627,-0.04367923,-0.04732809,-0.042845021,-0.045639858,-0.030597639,0.000114671,-0.028858315,-0.009333019,-5.11E-05,-3.17E-05
-0.030279996,-0.06277883,-0.072636618,-0.076174992,-0.071827669,-0.066788219,-0.037153874,-0.059337754,-0.016004847,-6.09E-05,-3.96E-05
-0.00377854,-0.033944122,-0.066320158,-0.076140699,-0.079665702,-0.0718815,-0.054949278,-0.054341287,-0.015912943,-5.41E-05,-2.97E-05
-0.044163243,-0.047774911,-0.076608282,-0.107554487,-0.116941321,-0.118566615,-0.10673554,-0.081658476,-0.042389558,-4.12E-05,-1.26E-05
-0.00823834,-0.052037751,-0.055619665,-0.084215497,-0.114906757,-0.124400546,-0.117031023,-0.098289509,-0.043782885,-4.10E-05,-2.36E-06
0.046039229,0.037421601,-0.0083943,-0.012141123,-0.042053485,-0.085774028,-0.071364387,-0.055957087,-0.031907011,-1.60E-05,2.76E-05
-0.028107896,0.016637267,0.008261863,-0.03626625,-0.039907757,-0.108868945,-0.104030608,-0.08535896,-0.044216746,1.84E-05,4.90E-05
0.042202591,0.012908469,0.059541993,0.050813126,0.004405811,-0.075610883,-0.067792386,-0.029576596,-0.033600827,6.75E-05,0.000101257
-0.033922077,0.006848914,-0.02145149,0.023600128,0.015167362,-0.10354765,-0.105197596,-0.069247623,-0.05111948,7.15E-05,0.000107483
-0.017053852,-0.050397427,-0.010321738,-0.038139512,0.006143803,-0.109468919,-0.119021035,-0.098623529,-0.058820147,6.37E-05,9.75E-05
-0.075969697,-0.091727973,-0.122538447,-0.085507296,-0.111211762,-0.148588405,-0.187446709,-0.176367186,-0.093967861,5.47E-05,7.83E-05
0.049396306,-0.030326014,-0.04686269,-0.079195088,-0.040334735,-0.078632823,-0.14481248,-0.138547676,-0.07754426,9.02E-05,0.000102601
-0.048868445,-0.00188606,-0.077712474,-0.093441028,-0.124193392,-0.120334754,-0.190413903,-0.176196269,-0.096719943,0.000128073,0.000129495
-0.095112681,-0.139333117,-0.096819352,-0.165433713,-0.179666283,-0.167223984,-0.264609912,-0.259972188,-0.153715021,0.000155478,0.000159805
0.09287125,-0.011074665,-0.059401908,-0.012939837,-0.087926499,-0.082322899,-0.187770198,-0.192608139,-0.121418398,0.000188305,0.000187433
-0.119840552,-0.038099045,-0.129588023,-0.172123703,-0.131229672,-0.227847151,-0.260318869,-0.29392951,-0.192183291,0.000141389,0.000140756
0.059954849,-0.067070725,0.019571582,-0.077402604,-0.122488504,-0.157882698,-0.191489711,-0.250374937,-0.181437767,0.000247009,0.000236479
-0.051830762,0.005016581,-0.115425161,-0.03327359,-0.125221531,-0.233863236,-0.230487782,-0.290536495,-0.190837613,0.000339531,0.000329989
0.004707808,-0.047366964,0.009748007,-0.111260752,-0.028722428,-0.203228258,-0.191143333,-0.285109037,-0.176038904,0.000317226,0.000311222
-0.043359512,-0.038855833,-0.088672668,-0.034034175,-0.149796053,-0.224551509,-0.219787306,-0.319309544,-0.155354916,0.000257902,0.000253806
-0.029293868,-0.071383213,-0.067011463,-0.11536897,-0.06233105,-0.185381039,-0.275976249,-0.336718838,-0.12874701,0.000204381,0.000198666
0.09382774,0.061785294,0.015746802,0.020528743,-0.03236604,-0.150890076,-0.1851387,-0.266772503,-0.129721433,0.000230941,0.000220477
0.011535012,0.106445056,0.074033,0.027463453,0.032300554,-0.096965702,-0.209116594,-0.232596232,-0.127552769,0.000251523,0.000243461
0.062414163,0.074669123,0.175502898,0.141067871,0.091591724,0.06023856,-0.130250561,-0.159241195,-0.116062206,0.000240701,0.0002364
-0.033687352,0.026624243,0.038466365,0.135903317,0.102628316,-0.062541054,-0.144968537,-0.184482668,-0.118778315,0.000203559,0.000200127
0.033516009,-0.001300409,0.06103259,0.073271614,0.173974263,0.100799215,-0.043658305,-0.118206941,-0.113068287,0.000176273,0.000170833
-0.016012722,0.016966605,-0.017292307,0.044042571,0.056085614,0.021904305,-0.103267225,-0.125119282,-0.098626014,0.000168828,0.000163308
-0.04414243,-0.059448312,-0.027924773,-0.060671413,-0.002044006,0.030190525,-0.098811509,-0.200544938,-0.105086352,0.000153897,0.000146578
0.022829347,-0.022320826,-0.037976131,-0.00573293,-0.039227155,0.048771687,0.018648418,-0.158645187,-0.088402984,0.000154113,0.000152228
-0.015137125,0.007346651,-0.037120078,-0.052538406,-0.020783275,0.079712088,-0.082024521,-0.204934696,-0.07295833,0.000149558,0.000146961
0.070331319,0.05412958,0.07819467,0.030600537,0.014097817,0.190524738,0.116318081,-0.119135967,-0.060658216,0.000157758,0.000151564
-0.001603053,0.068615521,0.052439754,0.076466267,0.02894843,0.086657634,0.051486829,-0.105289783,-0.065251475,0.00017907,0.000173864
0.034056453,0.032398805,0.105008775,0.088282119,0.113126889,0.110851652,0.146732775,0.001245165,-0.061847722,0.000168695,0.000164415
0.01448741,0.049037253,0.04735559,0.121017491,0.104048509,0.060739827,0.157894816,-0.032061949,-0.056272224,0.000144966,0.000146051
-0.010104661,0.004236359,0.038437087,0.036772418,0.109689989,0.086626997,0.198145695,0.007386791,-0.055097538,0.000153029,0.000149748
0.030572589,0.020159003,0.034938465,0.070184798,0.068469235,0.083532319,0.272039056,0.147308832,-0.037777264,0.000159274,0.000159186
-0.022030439,0.007868623,-0.002315548,0.012138316,0.046608157,0.07690582,0.137304744,0.026683716,-0.043038626,0.000133627,0.000134509
0.00581669,-0.016341893,0.013731082,0.003487673,0.018025611,0.133191681,0.130875431,0.173259708,-0.038139361,0.000133316,0.000134408
0.026793595,0.032766135,0.010013843,0.040892582,0.030374716,0.137583668,0.092959497,0.13655365,-0.033034951,0.000150426,0.00015121
-0.017881048,0.008433449,0.014299194,-0.008046263,0.022280331,0.13441425,0.110837407,0.17724857,-0.048546148,0.000147048,0.000146264
-0.030674796,-0.048007346,-0.022500041,-0.016814227,-0.038474241,0.027360692,0.041844235,0.135789632,-0.055493085,0.000135837,0.000132979
0.022930248,-0.008447928,-0.026177919,-8.57E-05,0.005730467,0.05260571,0.083076992,0.214493411,-0.044220077,0.000149505,0.000147403
-0.000539422,0.022378456,-0.008982794,-0.02670322,-0.0006251,0.017389243,0.132483323,0.250469371,-0.043948615,0.000144755,0.000142418
0.013918057,0.013371127,0.036607978,0.00481024,-0.01315682,0.016818261,0.122616684,0.15911622,-0.031085299,0.000139938,0.000137986
0.01471407,0.028836918,0.028281941,0.0518607,0.019595088,0.042312005,0.156643197,0.162759097,-0.023098998,0.000161391,0.000158433
-0.00524238,0.009394553,0.023443364,0.022891296,0.046346446,0.006089061,0.07497521,0.088712399,-0.023791624,0.000150758,0.000148441
0.026583916,0.021202173,0.036228213,0.050650496,0.050083752,0.056101222,0.105324154,0.156618037,-0.015208256,0.000150877,0.000150839
-0.009212446,0.017126567,0.011794403,0.026682016,0.040971435,0.040320723,0.05907314,0.108800198,-0.025421328,0.000156775,0.000157748
-0.028059034,-0.037012988,-0.011413022,-0.016595571,-0.00212569,-0.015254542,0.014656821,0.095225883,-0.029844037,0.000152786,0.00015249
0.004249827,-0.023928453,-0.032920459,-0.007211698,-0.012416272,0.006935519,0.029370376,0.150673949,-0.023565249,0.000150345,0.00014986
0.009040556,0.013328805,-0.015104223,-0.024177522,0.001763661,0.048191846,0.007863461,0.135161681,-0.018004281,0.000155428,0.00015409
-0.00697941,0.001998048,0.006256367,-0.021978215,-0.030988188,0.01754356,0.023374559,0.144564336,-0.019864278,0.000173569,0.000172432
0.011504631,0.004444925,0.013525666,0.017832975,-0.010726435,0.029805522,0.02916179,0.081657712,-0.011993663,0.000146229,0.000148358
0.016871539,0.02857027,0.021391456,0.030625403,0.035005384,0.032805283,0.01921685,0.101672982,-0.001601645,0.000161497,0.000162953
0.000133078,0.017006862,0.02870715,0.021527381,0.030762557,0.017964329,0.03791143,0.065531372,0.001820434,0.000173021,0.000172946
-0.020500317,-0.020369968,-0.003842101,0.007618327,0.000585746,0.002350439,0.04880582,0.028783236,-0.013598995,0.000159364,0.000159791
-0.017462725,-0.037605051,-0.037476977,-0.021237732,-0.009977434,-0.040656439,0.007391086,0.021136111,-0.018882171,0.000146732,0.000147542
0.011524823,-0.006139157,-0.026513619,-0.02638407,-0.009957671,-0.020577296,0.019551058,0.002262757,-0.010797185,0.000144358,0.000144359
0.003926363,0.015496437,-0.002236898,-0.022691358,-0.0225613,0.011654317,0.009503853,0.028864337,-0.005650609,0.00014744,0.000147713
0.031501192,0.03555124,0.047485784,0.029193829,0.008095028,0.039106609,0.026204779,0.055137383,-0.001263662,0.000173196,0.00017352
-0.010484399,0.020686521,0.024694107,0.036503525,0.01840335,0.018999875,0.020797045,0.01683036,-0.004704084,0.000164564,0.000164404
0.0166511,0.005992124,0.037682075,0.041756392,0.053762449,0.043248604,0.01092022,0.052582992,0.001052565,0.000161995,0.000161503
-0.007773596,0.008748065,-0.001828052,0.029615553,0.033658198,0.02336537,0.012388308,0.077451233,-0.002627747,0.000161273,0.000161443
0.002353711,-0.005438182,0.011122367,0.000521356,0.032038971,0.00875483,0.04406668,0.055777991,0.000663418,0.000152538,0.000151833
0.012289184,0.014671821,0.006784172,0.023548236,0.012816947,0.021015729,0.052424784,0.069329462,0.000713311,0.000157288,0.000156819
0.014827297,0.027298697,0.029716661,0.02171206,0.03872469,0.057840703,0.058460329,0.070288392,0.001168779,0.000151044,0.000150776
-0.002107915,0.012688128,0.025133239,0.027546106,0.019558378,0.074372333,0.063652854,0.052545094,-0.002217179,0.000154964,0.000157967
0.004812336,0.002694277,0.017561523,0.030066524,0.032491003,0.06724279,0.056615538,0.063183909,0.001454412,0.000141126,0.000143603
0.003751235,0.008581623,0.006455619,0.021378635,0.033930545,0.067056616,0.042982432,0.039537191,-0.001303643,0.0001451,0.000146957
0.008210833,0.011992868,0.016862918,0.014719458,0.029765004,0.042963448,0.051406267,0.057817747,0.003694782,0.000149787,0.000151117
0.013648979,0.021971881,0.025805538,0.030742059,0.028569342,0.068400371,0.088062516,0.103210912,0.006454378,0.000175265,0.000175856
-0.003368702,0.010234298,0.018529163,0.022349904,0.027269796,0.047361527,0.103670248,0.094841635,0.002945608,0.000191053,0.000193554
0.026211651,0.02275465,0.036714206,0.045226493,0.049147383,0.083235234,0.119694981,0.113472828,0.007430226,0.000218945,0.000221143
0.012041579,0.03856886,0.035070231,0.049197883,0.057812671,0.093704832,0.12874601,0.134801041,0.001701993,0.00020506,0.000207857
-0.007799171,0.004148494,0.030468884,0.026997541,0.041015009,0.072000826,0.085740604,0.113144221,0.000513338,0.000190521,0.000192576
-0.005313091,-0.013070824,-0.001186638,0.024993909,0.02154101,0.050725765,0.091414794,0.088859253,-0.002876853,0.000164124,0.000166044
-0.058944059,-0.063943975,-0.071244436,-0.060060752,-0.035423393,-0.009119586,0.010260428,0.024541125,-0.042854126,0.000139292,0.000140653
0.013060844,-0.046653074,-0.051718293,-0.059114105,-0.047784352,-0.000985445,0.03147354,0.059645567,-0.024281953,0.000154231,0.000156637
0.008312217,0.021481625,-0.038728648,-0.04383597,-0.051293257,0.003554014,0.037605149,0.087443294,-0.022071597,0.000151511,0.00015432
0.018962398,0.027432235,0.040851367,-0.020500638,-0.025704807,0.014255919,0.044445251,0.095439085,-0.018827036,0.000162313,0.000164252
-0.0036003,0.015293828,0.023733171,0.03710399,-0.024027129,-0.003003688,0.025479841,0.087226331,-0.019289906,0.00016101,0.000162278
0.00059422,-0.003008219,0.015897136,0.024341493,0.037720258,0.000960686,0.028256679,0.054649661,-0.017750292,0.000155779,0.000157252
-0.005649495,-0.005058632,-0.008640719,0.01015783,0.018554481,-0.030116485,0.017550752,0.059802819,-0.021661947,0.000153714,0.00015555
0.006495095,0.000808907,0.001403607,-0.002201746,0.016718902,-0.035431922,0.020332335,0.049215743,-0.010577232,0.000155373,0.000157927
0.00430742,0.010830492,0.005119811,0.005717073,0.00209619,-0.023662499,0.016381992,0.061990642,-0.012489117,0.00015907,0.000160213
-0.025855146,-0.021659095,-0.015304678,-0.020867709,-0.020285889,-0.043825606,-0.023228644,0.032103446,-0.014740482,0.000153159,0.000153414
0.010959447,-0.015179057,-0.01093702,-0.004512961,-0.01013696,0.027200929,-0.009186013,0.030747681,-0.011457803,0.000149851,0.000151944
-0.024226905,-0.013532971,-0.03903822,-0.034898954,-0.028630531,-0.010607274,-0.057884765,-0.008919195,-0.017453934,0.000139422,0.000140924
0.014685678,-0.009897015,0.000953966,-0.024925845,-0.020725791,-0.004353402,-0.055423358,0.007759771,-0.010654816,0.000137377,0.000138365
0.015409876,0.030321859,0.005360349,0.016378543,-0.009900073,-0.007824635,-0.033328312,0.018388396,-0.008570397,0.00014047,0.000142988
0.005022133,0.020509399,0.035496272,0.010409402,0.02148293,0.000761241,-0.023284178,0.019677827,-0.003470448,0.000153517,0.000155831
0.004541251,0.009586191,0.025143788,0.04019872,0.014997925,0.004708931,0.042606811,0.015966509,-0.000666104,0.000148608,0.000152175
0.015881726,0.0204951,0.025620162,0.041424841,0.056718871,0.026464449,0.045509964,0.018204361,-0.002151591,0.000152706,0.000155167
-0.010818532,0.004891377,0.009454841,0.014524457,0.030158153,0.00880731,0.025673461,0.010593272,-0.005696934,0.000140523,0.000142545
0.007827462,-0.003075752,0.012757126,0.01735631,0.022465608,0.012343124,0.014465188,-0.00751112,-0.002105698,0.000146892,0.000148226
-0.005643606,0.002139681,-0.008702,0.007041523,0.011614752,0.033347201,0.012384835,-0.024854627,-0.004971198,0.00013543,0.000137046
0.010466201,0.004763528,0.012628276,0.001673125,0.017581423,0.032843032,0.022373144,-0.006903228,0.000394088,0.000147134,0.000148247
-0.009362541,0.00100567,-0.004643612,0.003147503,-0.007705081,0.048576767,0.018555457,-0.010946204,-0.010922035,0.000141746,0.000143171
0.013406371,0.003918312,0.014425523,0.008700505,0.01659607,0.04725473,0.025549547,0.065094406,-0.004172946,0.000137682,0.000139212
0.009082051,0.022610179,0.013035949,0.023638587,0.017861574,0.040728454,0.030425166,0.060911251,0.00210321,0.000137745,0.000140038
-0.003406101,0.005645015,0.019127065,0.009585446,0.02015197,0.032000782,0.054171183,0.048581641,0.003221285,0.000139229,0.000143221
0.002848612,-0.000567192,0.008509707,0.022030163,0.012461363,0.030261874,0.045713664,0.031999459,0.006473932,0.000146227,0.000149738
0.008406939,0.011279499,0.007834979,0.016988187,0.030622308,0.022681279,0.080686607,0.044435697,0.012593425,0.0001392,0.000141428
0.001679037,0.010100092,0.012977475,0.009527171,0.018695748,0.035602094,0.06683394,0.045568046,0.012171768,0.000136736,0.000137641
0.005747082,0.007435769,0.01590522,0.01879914,0.015329007,0.033464381,0.056681787,0.057551644,0.008895183,0.000134653,0.000135414
-0.01231986,-0.006643581,-0.004975699,0.00338941,0.006247677,0.026525551,0.03844839,0.037782261,0.000652186,0.000132615,0.000133491
-0.0061904,-0.018433995,-0.012792855,-0.011135297,-0.002821972,0.009604226,0.027354505,0.026934536,0.001888521,0.000131166,0.000132736
0.007395139,0.00115896,-0.011175178,-0.005492321,-0.003822505,0.026682749,0.018772075,0.06198668,0.00629501,0.00014155,0.000143453
-0.006473392,0.000873875,-0.005321935,-0.017576229,-0.011930159,0.006542546,0.023247196,0.043673934,0.004432074,0.000134404,0.00013614
0.012428382,0.005874536,0.013313117,0.007040304,-0.005366292,0.009880455,0.02791851,0.082879941,0.009234273,0.000132241,0.000134579
-0.003750252,0.00863152,0.002102253,0.009512938,0.003263649,0.009531717,0.02987577,0.063204983,0.007721713,0.00012537,0.000129713
0.007670505,0.003891487,0.016368233,0.009788883,0.017256412,0.014385743,0.027026372,0.055101321,0.008247324,0.000125098,0.00012928
0.007181023,0.01490661,0.011100455,0.023666797,0.017040201,0.013152559,0.044177629,0.057367787,0.008817313,0.000126274,0.000129603
0.003611931,0.010818891,0.018572383,0.01475248,0.027364211,0.015107592,0.034085788,0.056389596,0.010931544,0.000112398,0.000115572
0.006429743,0.010064897,0.017318197,0.025121541,0.021277077,0.015796607,0.03136776,0.046560719,0.013611356,0.000123369,0.000125442
0.006427695,0.012898767,0.016557287,0.023857209,0.03171071,0.035077852,0.041544685,0.064807345,0.011024548,0.000123261,0.000124315
0.000633029,0.007064794,0.013539962,0.017200798,0.02450534,0.042184627,0.039243611,0.057206159,0.016784244,0.000127927,0.000129331
0.002742218,0.003376984,0.009826385,0.01631931,0.019990185,0.037371022,0.033405666,0.066122022,0.017795373,0.000131126,0.000133068
-0.007969132,-0.005248767,-0.00461906,0.001778945,0.008220127,0.035809275,0.023451905,0.046671282,0.013204904,0.000146246,0.000146868
0.01399655,0.005915877,0.008674318,0.009312839,0.015800394,0.037413658,0.031846594,0.071351642,0.014180446,0.000163023,0.000164424
-0.002047174,0.011920722,0.003856592,0.006609386,0.007246599,0.039187104,0.042578647,0.055014483,0.015287091,0.000170311,0.000171898
-0.000171883,-0.002218705,0.01174679,0.003684046,0.006436367,0.031099433,0.04889251,0.04533932,0.0217659,0.000168172,0.000171495
0.002709842,0.002537494,0.000485125,0.014488465,0.006403872,0.026522071,0.044014213,0.051754407,0.02513155,0.000162123,0.000165169
0.002303389,0.005019473,0.004846728,0.002789631,0.016825226,0.025183659,0.053237,0.051182595,0.024478524,0.000156069,0.000158209
-0.004404395,-0.002111151,0.00059297,0.000420986,-0.00162705,0.014147636,0.035725734,0.037827816,0.007380114,0.000160096,0.00016112
0.003158633,-0.001259674,0.001040813,0.003753476,0.003580948,0.010853497,0.04290838,0.039360808,0.010649739,0.000149993,0.000152104
0.003441107,0.006610609,0.002177098,0.004485502,0.007207499,0.013690256,0.038531081,0.036977763,0.014570494,0.000149355,0.00015
0.010043718,0.013519387,0.016720722,0.012242682,0.014574271,0.021071475,0.041482882,0.060457564,0.014693874,0.000149365,0.000151269
0.003596351,0.01367619,0.017164358,0.020377207,0.015883062,0.032975525,0.041466715,0.070900645,0.020788423,0.00016234,0.000164031
0.010195626,0.013828644,0.024011254,0.027534986,0.030780591,0.029103459,0.0453637,0.073877674,0.007207878,0.000162684,0.000164545
0.001673044,0.011885728,0.015524824,0.02572447,0.029254097,0.032939803,0.040425104,0.08268295,0.004418098,0.00017637,0.000179493
0.006732565,0.008416873,0.018698315,0.022361912,0.032630227,0.040072908,0.046767199,0.076591889,0.003068162,0.000174997,0.000179452
-0.002194963,0.004522825,0.006203436,0.01646231,0.020117865,0.03498534,0.041613253,0.078272603,-0.003518217,0.000168594,0.000171343
0.007525003,0.005313523,0.012081862,0.01377512,0.024111192,0.040377214,0.057881796,0.078116907,-0.007044797,0.000154138,0.000157412
0.01536591,0.023006542,0.02076108,0.027633421,0.029352697,0.061036782,0.059310422,0.086878256,-0.006512518,0.000147966,0.00015145
-0.035125844,-0.020299674,-0.012927426,-0.015094014,-0.00846307,0.020543448,0.024197961,0.044926538,-0.033567762,0.000140825,0.000144772
-0.008133027,-0.042973192,-0.028267603,-0.020955314,-0.023104281,0.008772048,0.016042771,0.02980673,-0.02283316,0.000168698,0.000171837
-0.027756342,-0.035663626,-0.069536755,-0.05523934,-0.048130014,-0.028980421,-0.014828519,-0.005171394,-0.021261462,0.000153277,0.000155811
0.020144986,-0.008170507,-0.016237083,-0.050792586,-0.03620715,-0.012968955,0.00270812,0.014227379,-0.01318544,0.000159714,0.000162952
-0.017584797,0.002205944,-0.025611627,-0.033536354,-0.067484205,-0.040112351,-0.010566442,-0.006332457,-0.015963577,0.000151614,0.000154815
