,UNRATE,y,L_0y,L_1y,L_2y,L_3y,L_4y,L_5y,L_6y,L_7y,L_8y,L0_GS1,L1_GS1,L0_CPIAUCSL,L1_CPIAUCSL,L0_F1,L0_F2,L1_F1,L1_F2,OLD_AGE,L0_F3,L0_F4,L1_F3,L1_F4,L1_F5,L2_F2,L2_F3,L2_F4,L2_F5,L3_F2,L3_F3,L3_F4,L3_F5,L4_F1,L4_F2,L4_F3,L4_F4,L4_F5,L5_F1,L5_F2,L5_F5,L6_F1,L6_F2,L6_F5,L7_F1,L7_F2,L7_F5,L8_F1,L8_F3,L8_F5,L0_PCECC96,L0_PCDGx,L0_PCESVx,L0_PCNDx,L0_GPDIC1,L0_FPIx,L0_Y033RC1Q027SBEAx,L0_PNFIx,L0_PRFIx,L0_A014RE1Q156NBEA,L0_A823RL1Q225SBEA,L0_FGRECPTx,L0_SLCEx,L0_EXPGSC1,L0_IMPGSC1,L0_DPIC96,L0_OUTNFB,L0_OUTBS,L0_OUTMS,L0_INDPRO,L0_IPFINAL,L0_IPCONGD,L0_IPMAT,L0_IPDMAT,L0_IPNMAT,L0_IPDCONGD,L0_IPB51110SQ,L0_IPNCONGD,L0_IPBUSEQ,L0_IPB51220SQ,L0_PAYEMS,L0_USPRIV,L0_MANEMP,L0_SRVPRD,L0_USGOOD,L0_DMANEMP,L0_NDMANEMP,L0_USCONS,L0_USEHS,L0_USFIRE,L0_USINFO,L0_USPBS,L0_USLAH,L0_USSERV,L0_USMINE,L0_USTPU,L0_USGOVT,L0_USTRADE,L0_USWTRADE,L0_CES9092000001
10,-0.1,0.010828209,0.020863619,0.006534562,0.021746089,0.011158748,0.010856905,0.003283211,0.012210229,0.008996131,0.017678797,0.0967,0.2033,0.001396841,-0.003388098,-0.323787754717572,0.0606119646221877,-0.189091146933222,-0.123222698464292,10,-0.142222011833854,0.166194227052016,-0.0976801660691446,0.142886863114489,-0.149035227120537,0.0786959452056582,-0.0183785852010213,0.135539238173488,-0.36471971063335,0.172045041276361,-0.0466387813725647,0.090002338383601,-0.036340233123458,-0.0714517300364581,0.0087697446744463,-0.0605465374017872,0.0435916570185679,-0.183298470346315,-0.0177440465886709,0.169571225831337,-0.0734901619351973,-0.0497799863894444,-0.0434657593819322,-0.239767588617293,-0.208971682743467,-0.173186324709067,-0.230365091827346,-0.345167431282273,-0.0491258703318374,-0.220079707809624,0.019436503,0.038223597,0.015748443,0.016966419,0.03674244,0.033991839,0.024257678,0.020785042,0.059814229,0.8,-1.9,-0.016174522,0.014740126,0.049331394,-0.000942027,0.01937276,0.026708542,0.02425655,0.0192302806358584,0.013596872,0.010730163,0.011064022,0.016146283,0.013867686,0.01846102,0.008333895,-0.000639815,0.011784026,0.02782142,0.022475599,0.007176092,0.006559634,0.002671531,0.010008547,0.001657707,0.002975609,0.002231401,-0.001727697,0.011103505,0.008894301,0.003244549,0.008666574,0.012781443,0.011136486,-0.0062217,0.010215429,0.010277295,0.013208178,0.007922523,0.016480347
11,-0.2667,0.015502227,0.010828209,0.020863619,0.006534562,0.021746089,0.011158748,0.010856905,0.003283211,0.012210229,0.008996131,0.0333,0.0967,-0.002489511,0.001396841,-0.342266808121808,-0.06325962463164,-0.323787754717572,0.0606119646221877,11,-0.21271343809009,0.11414652632787,-0.142222011833854,0.166194227052016,-0.259553662960226,-0.123222698464292,-0.0976801660691446,0.142886863114489,-0.149035227120537,0.0786959452056582,-0.0183785852010213,0.135539238173488,-0.36471971063335,-0.318885380045137,0.172045041276361,-0.0466387813725647,0.090002338383601,-0.036340233123458,-0.0714517300364581,0.0087697446744463,-0.183298470346315,-0.0177440465886709,0.169571225831337,-0.0734901619351973,-0.0497799863894444,-0.0434657593819322,-0.239767588617293,-0.208971682743467,-0.200719171885705,-0.230365091827346,0.017534543,0.025803589,0.013929229,0.018902081,-0.00360741,-0.001900197,0.020304382,0.023128943,-0.051015365,0.7,-0.2,-0.036272934,0.022429982,-0.00408607,0.022260688,0.026609252,0.009858426,0.010584127,0.0179477820441292,0.023202849,0.022389634,0.025560752,0.024363495,0.029367109,0.028343406,0.030490864,0.041731155,0.02411132,0.037941913,0.027946381,0.006293078,0.00596625,0.004415673,0.006533329,0.005822879,0.005390845,0.003001912,0.014164847,0.011469027,0.007153959,0.004752447,0.008995563,0.003571105,0.01126279,0.000480058,0.0035739,0.00793256,0.001160412,0.005333725,0.014947398
12,-0.2,0.003084168,0.015502227,0.010828209,0.020863619,0.006534562,0.021746089,0.011158748,0.010856905,0.003283211,0.012210229,-0.0933,0.0333,0.000641725,-0.002489511,-0.420539207192918,0.0751724615450974,-0.342266808121808,-0.06325962463164,12,-0.0899369261624675,0.14479396460039,-0.21271343809009,0.11414652632787,-0.149256839581941,0.0606119646221877,-0.142222011833854,0.166194227052016,-0.259553662960226,-0.123222698464292,-0.0976801660691446,0.142886863114489,-0.149035227120537,-0.264802404545747,0.0786959452056582,-0.0183785852010213,0.135539238173488,-0.36471971063335,-0.318885380045137,0.172045041276361,-0.036340233123458,-0.0714517300364581,0.0087697446744463,-0.183298470346315,-0.0177440465886709,0.169571225831337,-0.0734901619351973,-0.0497799863894444,-0.0854965375758887,-0.239767588617293,0.018303315,0.032551593,0.013237715,0.019339262,0.023070992,0.016145394,0.034782338,0.031680125,-0.016215284,0.7,-2.2,0.020479332,0.010801651,0.030822415,0.026482763,0.012956215,0.016670595,0.017255183,0.0202139937463161,0.015892992,0.010382411,0.010356236,0.027745359,0.036359789,0.021427954,0.022044888,0.006735692,0.005702658,0.02167975,0.013066492,0.009732659,0.010219756,0.009901069,0.009630478,0.009932682,0.012912081,0.005514488,0.011547371,0.012013311,0.005213876,0.008309736,0.011072,0.013718859,0.011875449,0.003353249,0.010047747,0.007288014,0.014570161,0.008416605,0.014548977
13,-0.0333,0.023909529,0.003084168,0.015502227,0.010828209,0.020863619,0.006534562,0.021746089,0.011158748,0.010856905,0.003283211,0.1633,-0.0933,0.002347546,0.000641725,-0.187729483499981,-0.221363220345726,-0.420539207192918,0.0751724615450974,13,-0.0680665586561752,0.202926116217239,-0.0899369261624675,0.14479396460039,-0.144792588115204,-0.06325962463164,-0.21271343809009,0.11414652632787,-0.149256839581941,0.0606119646221877,-0.142222011833854,0.166194227052016,-0.259553662960226,-0.189091146933222,-0.123222698464292,-0.0976801660691446,0.142886863114489,-0.149035227120537,-0.264802404545747,0.0786959452056582,-0.36471971063335,-0.318885380045137,0.172045041276361,-0.036340233123458,-0.0714517300364581,0.0087697446744463,-0.183298470346315,-0.0177440465886709,-0.130358281692784,-0.0734901619351973,0.002850389,-0.031151743,0.013721862,0.001880156,0.009453695,0.008606338,0.029167349,0.021085986,-0.018166014,0.7,-3.3,0.010005673,0.010311693,0.019942115,0.026685763,0.011318863,4.68e-05,0.001350879,0.0050685228012372,0.015040677,0.011202513,0.003429167,0.022547217,0.025470526,0.019324505,-0.015871158,-0.088342335,0.010994762,0.025804017,0.004318816,0.008478512,0.007278931,0.003854133,0.009666205,0.006149842,0.001615506,0.007118556,0.017230103,0.008534366,0.004363495,0.006000412,0.007709763,0.009971219,0.008083327,0.008097258,0.008593238,0.014486107,0.010102267,0.009624264,0.015218857
14,-0.0667,0.012553584,0.023909529,0.003084168,0.015502227,0.010828209,0.020863619,0.006534562,0.021746089,0.011158748,0.010856905,0.08,0.1633,-0.00150929,0.002347546,-0.66402774890539,0.0217704732562023,-0.187729483499981,-0.221363220345726,14,-0.191965804243914,-0.0431525468050606,-0.0680665586561752,0.202926116217239,0.0264826780227032,0.0751724615450974,-0.0899369261624675,0.14479396460039,-0.144792588115204,-0.06325962463164,-0.21271343809009,0.11414652632787,-0.149256839581941,-0.323787754717572,0.0606119646221877,-0.142222011833854,0.166194227052016,-0.259553662960226,-0.189091146933222,-0.123222698464292,-0.149035227120537,-0.264802404545747,0.0786959452056582,-0.36471971063335,-0.318885380045137,0.172045041276361,-0.036340233123458,-0.0714517300364581,-0.0605465374017872,-0.183298470346315,0.022055585,0.089016015,0.011399026,0.00946614,0.091069551,0.0441391,0.073451329,0.0617298,0.004591886,1.6,-3.4,0.047234456,0.008926811,-0.123742162,-0.036658138,0.011701974,0.029577444,0.029040736,0.0367153457400637,0.037073309,0.041230186,0.044722258,0.037057775,0.051585861,0.024430627,0.112778092,0.23038633,0.017649638,0.036541702,0.009496602,0.010946897,0.011121131,0.016415784,0.009582087,0.013622133,0.022450245,0.007574836,0.003926415,0.009313895,0.005866472,0.006521983,0.009221013,0.01228282,0.009469538,-0.006186172,0.009863094,0.010077006,0.012862919,0.010003907,0.016719303
15,-0.2333,0.021989138,0.012553584,0.023909529,0.003084168,0.015502227,0.010828209,0.020863619,0.006534562,0.021746089,0.011158748,0.01,0.08,0.003276248,-0.00150929,-0.509365893414676,-0.193120844530103,-0.66402774890539,0.0217704732562023,15,-0.0437181937853315,0.237505774299966,-0.191965804243914,-0.0431525468050606,-0.389740981702215,-0.221363220345726,-0.0680665586561752,0.202926116217239,0.0264826780227032,0.0751724615450974,-0.0899369261624675,0.14479396460039,-0.144792588115204,-0.342266808121808,-0.06325962463164,-0.21271343809009,0.11414652632787,-0.149256839581941,-0.323787754717572,0.0606119646221877,-0.259553662960226,-0.189091146933222,-0.123222698464292,-0.149035227120537,-0.264802404545747,0.0786959452056582,-0.36471971063335,-0.318885380045137,-0.0466387813725647,-0.036340233123458,0.010968734,0.001631855,0.014958342,0.009466883,0.002623936,0.027898051,0.017749911,0.036095613,0.008620329,1.2,0.7,0.011112498,0.025051162,0.154777484,0.111544674,0.011223516,0.014489409,0.01267091,0.0205469896459663,0.022921442,0.021450084,0.009181392,0.028241453,0.034138241,0.028245535,0.028454548,0.024589012,0.001226988,0.03765015,0.016928064,0.011390686,0.011329625,0.011389415,0.012166221,0.009871847,0.01630202,0.004093913,0.005245576,0.012316218,0.00594858,0.011082492,0.011621244,0.014763258,0.012249463,-0.004305197,0.013497955,0.011695648,0.014737325,0.01115592,0.022035224
16,-0.3,0.02277901,0.021989138,0.012553584,0.023909529,0.003084168,0.015502227,0.010828209,0.020863619,0.006534562,0.021746089,0.0633,0.01,-0.003413013,0.003276248,-0.468498030417198,-0.0238821553190856,-0.509365893414676,-0.193120844530103,16,-0.270336226513112,0.224346585317692,-0.0437181937853315,0.237505774299966,-0.114586792776073,0.0217704732562023,-0.191965804243914,-0.0431525468050606,-0.389740981702215,-0.221363220345726,-0.0680665586561752,0.202926116217239,0.0264826780227032,-0.420539207192918,0.0751724615450974,-0.0899369261624675,0.14479396460039,-0.144792588115204,-0.342266808121808,-0.06325962463164,-0.149256839581941,-0.323787754717572,0.0606119646221877,-0.259553662960226,-0.189091146933222,-0.123222698464292,-0.149035227120537,-0.264802404545747,-0.0183785852010213,-0.36471971063335,0.017036548,0.033610397,0.013568499,0.01486138,0.034225269,0.026747661,0.052163707,0.035713562,0.00490422,1.2,15.7,-0.018047487,0.027765027,-0.022472106,0.00409593,0.026964595,0.022641139,0.02395509,0.0247688562799268,0.020725955,0.019291059,0.008219246,0.0220345,0.028579609,0.021295402,0.014586481,0.008234442,0.005808227,0.03781654,0.002097797,0.012286426,0.011222326,0.015132948,0.011427752,0.013967883,0.020184485,0.007537345,0.012640352,0.011797099,0.007068828,0.010779277,0.011564388,0.009191,0.011629465,-0.007699701,0.007941017,0.017583086,0.009148086,0.009772949,0.02700164
17,-0.2667,0.024050767,0.02277901,0.021989138,0.012553584,0.023909529,0.003084168,0.015502227,0.010828209,0.020863619,0.006534562,0.38,0.0633,0.002305761,-0.003413013,-0.670500891292131,0.0636596770314906,-0.468498030417198,-0.0238821553190856,17,-0.11445740174108,0.23578673205737,-0.270336226513112,0.224346585317692,-0.33155485269281,-0.193120844530103,-0.0437181937853315,0.237505774299966,-0.114586792776073,0.0217704732562023,-0.191965804243914,-0.0431525468050606,-0.389740981702215,-0.187729483499981,-0.221363220345726,-0.0680665586561752,0.202926116217239,0.0264826780227032,-0.420539207192918,0.0751724615450974,-0.144792588115204,-0.342266808121808,-0.06325962463164,-0.149256839581941,-0.323787754717572,0.0606119646221877,-0.259553662960226,-0.189091146933222,-0.0976801660691446,-0.149035227120537,0.027724831,0.04124954,0.016811054,0.036461972,0.006600884,0.022975493,0.038091941,0.039876792,-0.019266878,1.0,9.2,0.021270191,0.014362405,0.05932184,0.04763942,0.019948837,0.026671706,0.024883974,0.0284245102708399,0.020027669,0.027559584,0.020262752,0.009486949,-0.000784087,0.018951627,0.029573472,0.012731476,0.016023943,0.046511045,0.026564831,0.012734132,0.012035373,0.013336171,0.011713451,0.014727288,0.015461941,0.010110897,0.023921453,0.010563631,0.007936093,0.011023912,0.010977393,0.011433473,0.010562239,0.004338402,0.009750335,0.016194037,0.011700718,0.008283941,0.013881157
18,-0.2333,0.003410345,0.024050767,0.02277901,0.021989138,0.012553584,0.023909529,0.003084168,0.015502227,0.010828209,0.020863619,0.4667,0.38,0.004037263,0.002305761,-0.638205100538154,-0.17858361542667,-0.670500891292131,0.0636596770314906,18,-0.0323571988032348,-0.0215721602390797,-0.11445740174108,0.23578673205737,-0.23658496837589,-0.0238821553190856,-0.270336226513112,0.224346585317692,-0.33155485269281,-0.193120844530103,-0.0437181937853315,0.237505774299966,-0.114586792776073,-0.66402774890539,0.0217704732562023,-0.191965804243914,-0.0431525468050606,-0.389740981702215,-0.187729483499981,-0.221363220345726,0.0264826780227032,-0.420539207192918,0.0751724615450974,-0.144792588115204,-0.342266808121808,-0.06325962463164,-0.149256839581941,-0.323787754717572,-0.142222011833854,-0.259553662960226,0.014654707,0.046397203,0.010321745,0.007251935,0.076863819,0.036736905,0.05348344,0.041044233,0.025589572,1.7,9.8,0.06743389,0.011744394,-0.024949319,0.025446534,0.009833542,0.027764371,0.02751159,0.0307314782665362,0.028239247,0.027091737,0.015071556,0.033173864,0.04092883,0.022549732,0.02049383,0.007311927,0.012815386,0.044674196,0.015319978,0.01324261,0.012517945,0.018577471,0.012148402,0.015372695,0.024328655,0.009764354,0.002469523,0.012801482,0.005939469,0.011436847,0.012282104,0.011058051,0.01275969,-0.000962512,0.009790382,0.016815634,0.009903597,0.009278194,0.011609289
19,-0.0334,0.00843339,0.003410345,0.024050767,0.02277901,0.021989138,0.012553584,0.023909529,0.003084168,0.015502227,0.010828209,0.0033,0.4667,-0.000292894,0.004037263,-0.340970376268476,-0.617211641218433,-0.638205100538154,-0.17858361542667,19,-0.0512077807904949,0.127537589273778,-0.0323571988032348,-0.0215721602390797,-0.323464517661938,0.0636596770314906,-0.11445740174108,0.23578673205737,-0.23658496837589,-0.0238821553190856,-0.270336226513112,0.224346585317692,-0.33155485269281,-0.509365893414676,-0.193120844530103,-0.0437181937853315,0.237505774299966,-0.114586792776073,-0.66402774890539,0.0217704732562023,-0.389740981702215,-0.187729483499981,-0.221363220345726,0.0264826780227032,-0.420539207192918,0.0751724615450974,-0.144792588115204,-0.342266808121808,-0.21271343809009,-0.149256839581941,0.002559233,-0.040775985,0.010805701,0.009474797,-0.014914454,-0.009749834,0.034548049,0.016288805,-0.080704692,1.5,11.4,0.026510111,0.00759078,0.029604679,0.024565931,0.002649735,0.002775881,0.000868325,0.0122554262913708,0.02066812,0.021369532,0.010667573,0.022966238,0.031815593,0.01906186,0.012199029,-0.023638255,0.010603871,0.031508164,0.013675797,0.01444557,0.01334617,0.019942212,0.013549305,0.016185215,0.025394895,0.011466626,0.003938554,0.013084978,0.007827163,0.013238213,0.013168363,0.011829622,0.012826584,-0.018955611,0.010465983,0.019837102,0.011293258,0.009390143,0.016061425
20,-0.0666,0.008170255,0.00843339,0.003410345,0.024050767,0.02277901,0.021989138,0.012553584,0.023909529,0.003084168,0.015502227,0.5767,0.0033,-0.000386975,-0.000292894,-0.167424702110462,-0.61328440132086,-0.340970376268476,-0.617211641218433,20,-0.0373275122960315,0.0377464457863378,-0.0512077807904949,0.127537589273778,-0.119658888424181,-0.17858361542667,-0.0323571988032348,-0.0215721602390797,-0.323464517661938,0.0636596770314906,-0.11445740174108,0.23578673205737,-0.23658496837589,-0.468498030417198,-0.0238821553190856,-0.270336226513112,0.224346585317692,-0.33155485269281,-0.509365893414676,-0.193120844530103,-0.114586792776073,-0.66402774890539,0.0217704732562023,-0.389740981702215,-0.187729483499981,-0.221363220345726,0.0264826780227032,-0.420539207192918,-0.0899369261624675,-0.144792588115204,0.011354382,0.032232268,0.008210545,0.007202278,-0.007404178,0.001073939,0.004500984,0.013127504,-0.033833344,1.4,16.5,0.008367951,0.011537372,-0.012018656,0.05457089,0.012144425,0.007994438,0.00548195,0.0095664226266894,0.015354208,0.015209691,0.0,0.018951962,0.017329769,0.019676877,-0.03294802,-0.094333263,0.013677327,0.032953789,0.024597965,0.011390493,0.010213569,0.012274246,0.011724517,0.010742689,0.016233025,0.006046104,0.000491241,0.013794542,0.008326829,0.008033557,0.011829248,0.010648697,0.013562595,0.021840229,0.007883644,0.017123654,0.010143274,0.010517876,0.026311147
21,-0.0667,0.008816883,0.008170255,0.00843339,0.003410345,0.024050767,0.02277901,0.021989138,0.012553584,0.023909529,0.003084168,-0.07,0.5767,-0.000481116,-0.000386975,-0.0407449512706198,-0.405033625973195,-0.167424702110462,-0.61328440132086,21,-0.0839219828354223,0.116016919360554,-0.0373275122960315,0.0377464457863378,-0.331575373128486,-0.617211641218433,-0.0512077807904949,0.127537589273778,-0.119658888424181,-0.17858361542667,-0.0323571988032348,-0.0215721602390797,-0.323464517661938,-0.670500891292131,0.0636596770314906,-0.11445740174108,0.23578673205737,-0.23658496837589,-0.468498030417198,-0.0238821553190856,-0.33155485269281,-0.509365893414676,-0.193120844530103,-0.114586792776073,-0.66402774890539,0.0217704732562023,-0.389740981702215,-0.187729483499981,-0.0680665586561752,0.0264826780227032,0.00415747,-0.000396142,0.010877156,-0.002762594,0.005843702,-0.02693697,0.014177995,-2.17e-05,-0.111375115,2.0,4.6,0.01079286,0.025268339,0.024557178,0.011199513,0.011649119,0.003646275,0.005860793,0.0094359938745359,0.009511974,0.017032796,0.017714453,0.003747669,0.004287087,-0.00435711,0.025248425,0.094590111,0.014346418,0.000439063,0.006877241,0.00834447,0.006697883,0.007574733,0.011108455,0.002959503,0.010285129,0.003273803,-0.020742082,0.013000209,0.005810061,0.012274352,0.011763133,0.006956967,0.01249454,-0.001441269,0.008031118,0.01629957,0.005709225,0.007130386,0.015400182
22,0.1333,0.000612522,0.008816883,0.008170255,0.00843339,0.003410345,0.024050767,0.02277901,0.021989138,0.012553584,0.023909529,-0.8367,-0.07,-0.005607472,-0.000481116,0.235793570796455,0.101148004667931,-0.0407449512706198,-0.405033625973195,22,-0.22851866991959,0.642938438033336,-0.0839219828354223,0.116016919360554,-0.209485065321262,-0.61328440132086,-0.0373275122960315,0.0377464457863378,-0.331575373128486,-0.617211641218433,-0.0512077807904949,0.127537589273778,-0.119658888424181,-0.638205100538154,-0.17858361542667,-0.0323571988032348,-0.0215721602390797,-0.323464517661938,-0.670500891292131,0.0636596770314906,-0.23658496837589,-0.468498030417198,-0.0238821553190856,-0.33155485269281,-0.509365893414676,-0.193120844530103,-0.114586792776073,-0.66402774890539,-0.191965804243914,-0.389740981702215,0.005745596,-0.019123403,0.009109338,0.011173993,-0.024848351,-0.019269744,-0.040452243,-0.016349615,-0.028952788,1.8,28.5,0.001894216,0.012098397,0.012204249,0.015490835,0.014965782,0.006806213,0.008220785,-0.0045497624809881,-0.005524646,0.005124413,-0.002212837,-0.028110492,-0.040344517,-0.008219628,-0.058288245,-0.165847805,0.020394353,-0.002427391,0.033905592,0.006611543,0.005034183,0.000296613,0.010158555,-0.000363774,-0.001359209,0.002927693,-0.00361664,0.014201728,0.010638398,0.005312308,0.010698347,0.007304526,0.014090986,-0.00192488,0.00630604,0.014161154,0.004763871,0.005721458,0.021258271
23,0.0,0.009416848,0.000612522,0.008816883,0.008170255,0.00843339,0.003410345,0.024050767,0.02277901,0.021989138,0.012553584,-0.3566,-0.8367,0.003515368,-0.005607472,0.0178777337527947,0.0953798763928021,0.235793570796455,0.101148004667931,23,0.0025572415294366,0.403883906426958,-0.22851866991959,0.642938438033336,-0.0952414433561496,-0.405033625973195,-0.0839219828354223,0.116016919360554,-0.209485065321262,-0.61328440132086,-0.0373275122960315,0.0377464457863378,-0.331575373128486,-0.340970376268476,-0.617211641218433,-0.0512077807904949,0.127537589273778,-0.119658888424181,-0.638205100538154,-0.17858361542667,-0.323464517661938,-0.670500891292131,0.0636596770314906,-0.23658496837589,-0.468498030417198,-0.0238821553190856,-0.33155485269281,-0.509365893414676,-0.0437181937853315,-0.114586792776073,0.013578904,0.042077243,0.009664669,0.007421023,-0.036848183,0.024294577,0.010749562,-0.002393295,0.108469095,0.7,-4.3,0.001354671,0.005334295,-0.013379726,-0.007979342,0.007905598,-0.002358588,-0.00146015,0.0003179316483691,-0.004085257,0.00440082,0.002563861,-0.01750386,-0.03463693,0.000271927,-0.008592721,0.012169088,0.006420636,-0.000778824,0.031439409,0.00239063,0.000566688,-0.007983443,0.008027324,-0.008846989,-0.009413975,-0.005719373,-0.013476054,0.014424151,0.013684608,-0.001197076,0.008958467,0.005679592,0.014541743,-0.009194306,0.003112278,0.01103532,0.003316743,0.004357631,0.016308303
24,-0.0333,0.007511918,0.009416848,0.000612522,0.008816883,0.008170255,0.00843339,0.003410345,0.024050767,0.02277901,0.021989138,0.88,-0.3566,0.003950679,0.003515368,-0.214193209513231,0.104887351094654,0.0178777337527947,0.0953798763928021,24,0.133668516717417,0.186954729402372,0.0025572415294366,0.403883906426958,-0.153381705789785,0.101148004667931,-0.22851866991959,0.642938438033336,-0.0952414433561496,-0.405033625973195,-0.0839219828354223,0.116016919360554,-0.209485065321262,-0.167424702110462,-0.61328440132086,-0.0373275122960315,0.0377464457863378,-0.331575373128486,-0.340970376268476,-0.617211641218433,-0.119658888424181,-0.638205100538154,-0.17858361542667,-0.323464517661938,-0.670500891292131,0.0636596770314906,-0.23658496837589,-0.468498030417198,-0.270336226513112,-0.33155485269281,0.005106949,-0.008069802,0.013565145,-0.000933146,0.028900803,0.011896626,-0.013766169,-0.001723196,0.051436769,1.1,6.8,0.015494341,0.003661104,-0.008059114,0.013047424,0.009459538,0.00843271,0.008366897,0.013010203576634,0.006856953,-0.00148235,0.001112495,0.011994698,0.008970466,0.003775675,0.007812108,0.001670436,-0.001518561,-0.01218085,-0.015667611,0.0068805,0.00641439,-0.000728938,0.009893539,0.000795008,-0.00232153,0.001781797,0.012771307,0.01480022,0.014036065,0.00375746,0.0111214,0.011729881,0.014333308,-0.017161539,0.007455892,0.00907521,0.01078575,0.004752472,0.013030444
25,0.1,0.020189739,0.007511918,0.009416848,0.000612522,0.008816883,0.008170255,0.00843339,0.003410345,0.024050767,0.02277901,0.4366,0.88,0.000887714,0.003950679,-0.310144958812721,-0.0181437214228966,-0.214193209513231,0.104887351094654,25,-0.0700146080385075,0.15227896510688,0.133668516717417,0.186954729402372,-0.198755921132863,0.0953798763928021,0.0025572415294366,0.403883906426958,-0.153381705789785,0.101148004667931,-0.22851866991959,0.642938438033336,-0.0952414433561496,-0.0407449512706198,-0.405033625973195,-0.0839219828354223,0.116016919360554,-0.209485065321262,-0.167424702110462,-0.61328440132086,-0.331575373128486,-0.340970376268476,-0.617211641218433,-0.119658888424181,-0.638205100538154,-0.17858361542667,-0.323464517661938,-0.670500891292131,-0.11445740174108,-0.23658496837589,0.006100949,0.00249601,0.008299998,0.0044593,0.021341179,0.029557888,0.031291341,0.019922063,0.056332249,1.0,0.2,0.017856181,0.017228345,0.018688045,0.051393846,0.007274955,0.007400886,0.006819393,0.0197811576683266,0.026406989,0.027841475,0.037370556,0.02966563,0.025238942,0.048631353,0.070024579,0.069708417,0.024729994,0.015022319,0.041014236,0.008205602,0.008031879,0.006095477,0.009408676,0.005760191,0.005155041,0.007573257,0.007325295,0.013356617,0.012042571,0.004761948,0.01148358,0.011363319,0.013921339,-0.01093989,0.006635008,0.009022101,0.010567842,0.003494101,0.015840503
26,-0.1667,0.016570048,0.020189739,0.007511918,0.009416848,0.000612522,0.008816883,0.008170255,0.00843339,0.003410345,0.024050767,-0.09,0.4366,-0.001093379,0.000887714,-0.357283227859119,0.0033001049816844,-0.310144958812721,-0.0181437214228966,26,-0.0472913883953512,-0.0217963360659721,-0.0700146080385075,0.15227896510688,-0.277267787239642,0.104887351094654,0.133668516717417,0.186954729402372,-0.198755921132863,0.0953798763928021,0.0025572415294366,0.403883906426958,-0.153381705789785,0.235793570796455,0.101148004667931,-0.22851866991959,0.642938438033336,-0.0952414433561496,-0.0407449512706198,-0.405033625973195,-0.209485065321262,-0.167424702110462,-0.61328440132086,-0.331575373128486,-0.340970376268476,-0.617211641218433,-0.119658888424181,-0.638205100538154,-0.0323571988032348,-0.323464517661938,0.023682208,0.060231669,0.015647866,0.019437102,0.019849879,0.022114331,0.037292948,0.029022965,0.003223934,0.9,7.2,0.045322773,0.018172846,0.027697224,0.057247658,0.016537918,0.023916249,0.022375128,0.0249376684057805,0.014173428,0.012168535,0.009708447,0.018058161,0.025882658,0.011755975,0.023492935,0.084625944,0.004707229,0.022987215,0.022277693,0.007408883,0.006672437,0.006501769,0.008507465,0.00516805,0.008754313,0.002956174,-0.00060006,0.011076828,0.010747127,0.005751987,0.009161414,0.007580725,0.010833481,-0.002002103,0.005246016,0.01086119,0.005848536,0.004261049,0.016011578
27,-0.1666,0.007719847,0.016570048,0.020189739,0.007511918,0.009416848,0.000612522,0.008816883,0.008170255,0.00843339,0.003410345,0.47,-0.09,-9.5e-05,-0.001093379,-0.345446431069099,-0.039913457010844,-0.357283227859119,0.0033001049816844,27,-0.124930374091182,0.189412065658141,-0.0472913883953512,-0.0217963360659721,-0.31713237167274,-0.0181437214228966,-0.0700146080385075,0.15227896510688,-0.277267787239642,0.104887351094654,0.133668516717417,0.186954729402372,-0.198755921132863,0.0178777337527947,0.0953798763928021,0.0025572415294366,0.403883906426958,-0.153381705789785,0.235793570796455,0.101148004667931,-0.0952414433561496,-0.0407449512706198,-0.405033625973195,-0.209485065321262,-0.167424702110462,-0.61328440132086,-0.331575373128486,-0.340970376268476,-0.0512077807904949,-0.119658888424181,0.015112669,0.021075468,0.015408367,0.012220343,0.037536726,-0.002443501,-0.024495924,-0.012351515,0.024412255,1.5,-2.2,0.017903648,0.019365935,0.016593853,0.015137624,0.016321774,0.018798639,0.017861423,0.0169062698003968,0.013390998,0.006262187,0.009640579,0.02161735,0.020332725,0.035534877,0.016419849,0.030459158,0.007326119,0.01029261,0.009337433,0.008896595,0.008907569,0.007138286,0.009029771,0.008624441,0.006373473,0.008344449,0.015682713,0.00991344,0.008660752,0.002190565,0.008330543,0.012583542,0.009896988,0.013436381,0.009001548,0.008845267,0.013167602,0.009479847,0.010671586
